customer_id,age,gender,region,satisfaction_score,purchase_frequency,support_tickets,product_category,feedback_text,retention_status
b2705a08-4a0c-4c9c-8bc8-46be023ccf41,34,Female,South,8,4,1,Clothing,Excellent service! Love this product!,Retained
91bbd661-9912-4f53-8e09-312119f35a5a,26,Male,North,8,3,0,Books,Highly recommended! Best purchase ever!,Retained
abef9a98-4d91-4b67-95c4-a89a8db49b76,50,Male,East,5,4,0,Electronics,Met expectations.,Churned
bcbc9e7d-506f-4725-b29d-47cb8ddb8575,70,Male,North,9,6,0,Books,Excellent service! Best purchase ever!,Retained
831b8974-29d8-4ef0-8587-e299fc4c4b55,37,Male,West,4,3,3,Clothing,Terrible service! Never buying again.,Churned
d643f548-eda5-480e-9c0c-0d6cceb84186,30,Male,West,9,3,2,Home,Best purchase ever! Love this product!,Retained
cb31593a-1ec4-4b1d-bead-99d17796c830,45,Female,South,7,4,1,Beauty,Average experience.,At Risk
008c813f-ad97-43dd-9245-da9cb114ff5f,65,Female,South,6,5,2,Books,Could be better.,At Risk
5a192b6a-80e8-45cf-a425-f55cf6e1620d,46,Female,North,4,5,1,Books,Terrible service! Product damaged.,Churned
69a53294-774e-43ee-b7bd-99573296f28b,30,Male,South,2,4,2,Home,Never buying again. Terrible service!,Churned
8c5ca7ee-e67d-44d4-bb0e-65b8587e32b5,63,Male,East,8,3,0,Electronics,Love this product! Highly recommended!,Retained
f6b77de0-c70b-4ad1-afff-47ac0e063c27,52,Female,East,6,3,2,Clothing,Nothing special.,At Risk
c045b261-5050-44e6-9737-9b4863ac7311,23,Female,South,3,3,1,Electronics,Waste of money. Never buying again.,Churned
ce087ead-f209-4a44-bddb-27a724924ab2,35,Female,East,7,10,0,Books,Average experience.,At Risk
d1d6b183-e491-48a0-851e-0609c0ebb70d,68,Male,East,10,5,0,Books,Highly recommended! Excellent service!,Retained
193354ab-e1ad-473c-9d7d-c9a71f979a48,22,Female,North,7,10,2,Electronics,Nothing special.,At Risk
0e8e81a0-4de5-482f-956c-8c0c246715ab,64,Male,East,6,2,0,Clothing,It's okay.,At Risk
8b8b8035-c96d-41fb-a41b-2ec2abff3f5d,42,Female,West,2,4,2,Books,Never buying again. Never buying again.,Churned
ac1ac4f5-4b37-4e8b-a619-763342c32f9c,19,Female,West,8,5,0,Books,Best purchase ever! Quick delivery.,Retained
6bb6eb17-5ca8-426f-9625-62a2a8405cca,27,Female,North,1,4,3,Electronics,Product damaged. Waste of money.,Churned
3c5e1899-4b66-44b2-a3ce-63dbc73fe328,47,Male,South,1,6,2,Beauty,Product damaged. Never buying again.,Churned
737b2cd2-a5ad-4f47-a400-dc9a453da818,67,Female,North,6,7,1,Home,Average experience.,At Risk
cd36fc8e-4dbc-4eb9-920c-fb92c0ca8a7b,62,Male,South,5,2,1,Books,Average experience.,Churned
5426f4d3-56e5-4b15-a3fa-a8e09c87c387,22,Male,South,9,8,1,Clothing,Excellent service! Best purchase ever!,Retained
a86561ea-a091-4750-928b-b7494f11b1ea,50,Male,South,7,6,0,Beauty,Could be better.,At Risk
2884820a-b8d3-471e-833c-af41a915893d,18,Female,South,2,4,2,Electronics,Waste of money. Terrible service!,Churned
6b0386bd-3999-473c-8092-cec5aae42cbc,35,Male,South,7,2,2,Electronics,Met expectations.,At Risk
13f11eb1-5d55-4332-a96f-4b85cfe757a1,49,Male,North,3,3,2,Clothing,Terrible service! Worst experience.,Churned
027ed0e2-4fd3-4824-bf2a-74dbdf1e859e,64,Female,South,1,5,4,Beauty,Product damaged. Waste of money.,Churned
ba96241d-54fd-47e5-bd82-e2cde25a0162,66,Male,East,8,8,2,Clothing,Best purchase ever! Best purchase ever!,Retained
11116a00-50d4-4afd-9ad9-2dd278556c5f,28,Female,East,3,2,2,Books,Product damaged. Worst experience.,Churned
24d4357b-f103-4745-8d20-f9c684d5ccd6,38,Male,South,8,8,1,Beauty,Love this product! Highly recommended!,Retained
696b7667-2f88-47f1-b1c8-17e300f76dc4,43,Male,East,7,5,2,Home,Met expectations.,At Risk
d05d70e0-cc7a-4391-bd34-7265642542e1,42,Female,West,2,2,1,Home,Waste of money. Terrible service!,Churned
638ba394-37bb-46ff-8990-265f5e01d960,39,Male,North,1,6,1,Clothing,Product damaged. Never buying again.,Churned
8feba49d-82c2-4f93-b4fa-37d51186c65e,44,Male,North,7,3,1,Home,Met expectations.,At Risk
3d9866bc-6b12-46be-86c6-741d0b2eea8d,66,Female,South,1,4,1,Clothing,Never buying again. Worst experience.,Churned
102ca846-2eb0-49fa-8053-59ed0a21ab92,30,Female,South,6,4,0,Books,Met expectations.,At Risk
67397dc3-8ef6-4e06-9346-a1570921f8ce,50,Female,West,10,8,3,Books,Quick delivery. Quick delivery.,Retained
10b03193-7689-4961-963e-6e88b6f8f336,51,Male,South,10,4,2,Clothing,Excellent service! Excellent service!,Retained
4e1222e7-3a49-47ca-9fc7-33fa45d64108,58,Male,East,8,3,1,Books,Best purchase ever! Highly recommended!,Retained
32cd70e6-5db9-4b61-a049-6052a2c84640,52,Female,West,7,5,1,Home,It's okay.,At Risk
f5ee9f6f-d125-4b5d-818a-036e97783008,18,Female,East,4,2,1,Books,Product damaged. Waste of money.,Churned
24ce3fa3-8900-44b6-90cb-aaac18c53904,38,Female,North,1,4,2,Home,Never buying again. Terrible service!,Churned
5065c879-9f0e-4e31-9e71-d1d861927617,65,Female,East,1,3,2,Home,Waste of money. Waste of money.,Churned
7bacb9f9-78fc-4d47-ae91-defa01a86902,23,Female,North,4,3,3,Electronics,Worst experience. Product damaged.,Churned
e2ccf93b-65f1-4308-888d-02c1e54cdd37,45,Female,East,5,3,2,Books,Nothing special.,Churned
28d7f624-fb66-4af4-a23c-80fbf4df3ad1,34,Male,North,7,7,1,Books,Met expectations.,At Risk
13b9892b-674f-4fea-8227-f5bd1361f340,22,Female,South,4,4,1,Clothing,Waste of money. Terrible service!,Churned
21a10452-4f61-4a84-a756-51706f62d811,48,Male,East,10,7,1,Clothing,Quick delivery. Highly recommended!,Retained
f62b665e-fb08-4d93-a791-db3a2c3a14ef,22,Male,North,1,2,2,Beauty,Worst experience. Never buying again.,Churned
945580ad-f849-40b1-a33f-34d7255ee082,55,Female,East,10,9,0,Home,Love this product! Excellent service!,Retained
0d98b4da-8f3b-4887-bb7d-3058064c4caa,20,Female,West,7,4,2,Electronics,It's okay.,At Risk
102f4429-3f43-4627-9bd1-ab2fb4baa09f,70,Male,South,2,2,5,Home,Worst experience. Worst experience.,Churned
83f596bf-475a-454d-9aa3-cc4209d66508,40,Male,North,2,2,3,Books,Worst experience. Terrible service!,Churned
21a36b9d-ad34-40c1-bb38-08ba49fa2288,54,Male,West,8,6,2,Beauty,Love this product! Love this product!,Retained
0b5b4c68-404a-4abd-8d24-85f5d5cbfd4c,70,Female,East,10,5,3,Home,Excellent service! Best purchase ever!,Retained
141747fd-d58e-45cb-af01-beaf2e37e379,54,Female,West,10,5,2,Beauty,Love this product! Excellent service!,Retained
75577804-0ccc-4523-ac76-a1744d62a846,27,Male,East,10,5,1,Home,Excellent service! Highly recommended!,Retained
cbcae050-f21a-4eca-8386-a09c3ff865c7,27,Male,South,5,6,0,Books,Met expectations.,Churned
0f4c9099-4627-4faa-8a02-5ddd481a57ba,36,Female,West,10,9,0,Books,Best purchase ever! Excellent service!,Retained
d32e00b4-d320-4d18-a669-836edefe7730,34,Male,South,2,3,1,Home,Product damaged. Never buying again.,Churned
7c393fea-4d04-48a6-b0b5-de7fb28d554b,38,Female,North,5,4,1,Electronics,It's okay.,Churned
47589aa9-b6e7-4b43-ae7c-b7145f822674,31,Other,East,8,2,2,Books,Highly recommended! Excellent service!,Retained
ffb6ee45-84c6-4ac5-9a3f-aae5b2a7183b,26,Male,East,6,3,1,Clothing,Average experience.,At Risk
df26da10-0d60-4cc0-8e62-db8c0682d1b8,63,Female,South,3,2,2,Electronics,Waste of money. Never buying again.,Churned
95938949-26e6-4993-83a0-779346e2cef4,18,Male,South,8,6,0,Home,Best purchase ever! Quick delivery.,Retained
f4aac055-e038-4bc7-b571-3625c8157ea8,68,Male,North,9,7,0,Electronics,Excellent service! Love this product!,Retained
ba602966-2930-4edb-ba65-6663a3d89ae3,62,Female,West,5,3,1,Clothing,Nothing special.,Churned
dd4feb83-3937-4023-8e49-e0b579d3c18f,30,Male,East,2,4,1,Books,Terrible service! Worst experience.,Churned
13eae1bb-db3c-481d-9536-ff9a4cb47c9e,21,Other,East,2,6,1,Books,Product damaged. Product damaged.,Churned
86b18c7b-fc68-4be2-9f1d-4281695d8094,18,Female,North,7,6,1,Books,It's okay.,At Risk
66494bd6-c99b-4540-a19e-8b9186c18375,66,Male,North,1,2,2,Clothing,Terrible service! Waste of money.,Churned
1521c80a-1bcc-41e3-8650-06a2903d69b6,57,Male,South,10,4,0,Electronics,Quick delivery. Excellent service!,Retained
f254a219-a8f8-466b-8858-f8b90c13e4c0,49,Male,South,2,3,2,Home,Never buying again. Worst experience.,Churned
429aa36c-6c54-47fc-97a9-7a27aaa2e4b0,51,Male,West,10,5,1,Home,Excellent service! Quick delivery.,Retained
5628cb0d-60e9-4682-bb7a-4f50109bdfef,45,Male,North,4,7,1,Electronics,Product damaged. Worst experience.,Churned
97561c34-5342-4a7f-8806-e91ea503485c,48,Male,West,1,0,2,Books,Never buying again. Product damaged.,Churned
b835332c-cdf3-4698-9b24-16bb6fd0ae64,25,Male,North,4,1,2,Home,Terrible service! Waste of money.,Churned
a27c7d7f-ae44-4048-8092-4112da022b9e,56,Female,East,10,5,0,Books,Excellent service! Quick delivery.,Retained
7ba13289-63ef-468d-ba95-12e44e86e2ad,43,Female,North,5,5,3,Beauty,Could be better.,Churned
7a3abc92-8b07-46fb-bc73-92fbe1903670,51,Female,North,9,8,1,Beauty,Best purchase ever! Quick delivery.,Retained
6b71c3d2-761d-4c45-b8f8-25ad89ae9f38,20,Male,East,1,2,2,Home,Terrible service! Waste of money.,Churned
329fd167-057b-41b4-b749-0b071da43f5b,67,Male,North,5,7,2,Electronics,It's okay.,Churned
fedfdbd4-5ce3-4ad3-9193-9e89da6413b4,29,Female,West,2,1,3,Electronics,Product damaged. Waste of money.,Churned
44e773f5-b481-468e-a07d-0fb3a270dff7,18,Female,South,9,7,0,Electronics,Love this product! Excellent service!,Retained
53dc06af-7c7c-4596-a2d1-7b625f06baa5,61,Male,South,6,14,2,Books,It's okay.,At Risk
19e8fb74-31a1-470b-aae8-837d79962c20,22,Female,West,2,3,3,Beauty,Worst experience. Product damaged.,Churned
e8b404f8-51bf-4cf2-b51d-2ef1df6d5aaf,47,Female,East,3,4,1,Books,Product damaged. Product damaged.,Churned
9ad69f38-8878-4922-a064-244adbb8be51,47,Female,North,8,7,1,Clothing,Best purchase ever! Love this product!,Retained
38a2f58c-c54a-4250-bcfa-9e26620272bc,34,Male,West,1,5,1,Clothing,Terrible service! Never buying again.,Churned
911b16b0-2345-4877-938b-c97fa4f99629,65,Female,South,3,3,2,Home,Waste of money. Terrible service!,Churned
0d284595-d7b1-42a5-953c-779d8a81de01,64,Female,South,10,7,1,Clothing,Best purchase ever! Quick delivery.,Retained
78749fb9-50dc-4752-8a73-4755de728aca,40,Female,West,1,3,2,Electronics,Product damaged. Product damaged.,Churned
8fc73a1e-d68e-4ed9-962f-62bb8d67c8cf,32,Female,South,8,4,2,Home,Highly recommended! Excellent service!,Retained
1cc720f2-fd8a-473a-8d3c-8fcb09f00b49,54,Female,West,1,3,3,Beauty,Product damaged. Never buying again.,Churned
358ff2bd-eecb-4576-a04f-517b332e02c2,38,Female,South,5,5,2,Beauty,Nothing special.,Churned
cb1b1c68-69bb-4788-baaf-38d68cd0f3b7,31,Male,West,4,5,1,Clothing,Worst experience. Product damaged.,Churned
426ebc62-3c4f-465b-b65b-58f09575a5ef,19,Female,North,7,3,0,Clothing,It's okay.,At Risk
458eda4e-3cd3-4767-8723-5f05649f1e4d,28,Female,North,5,7,2,Beauty,Nothing special.,Churned
c3bdd9c1-9fae-41b8-99f5-e1043d11e527,68,Female,North,8,4,0,Clothing,Highly recommended! Quick delivery.,Retained
780d6799-df0c-4a5a-8b3b-f720aca03bb4,56,Male,North,1,2,2,Clothing,Waste of money. Never buying again.,Churned
6b129c47-81b8-466d-9614-2aeb5b635e67,55,Male,South,5,4,2,Books,Nothing special.,Churned
6d1b588e-c322-42eb-b86b-6d189f6bb9a2,51,Female,East,4,3,1,Beauty,Terrible service! Product damaged.,Churned
9527bb33-e336-4295-9c9b-545ceb2e90b7,55,Female,West,3,5,1,Beauty,Worst experience. Waste of money.,Churned
a9f3279e-280d-4fef-b96b-477df9a79d22,67,Female,East,5,4,1,Clothing,It's okay.,Churned
23ceb527-c308-40cf-9f16-32737acdf9ed,51,Female,South,10,6,0,Electronics,Highly recommended! Love this product!,Retained
d1327b9e-581f-481b-ae83-61e031210e34,35,Female,South,3,5,2,Books,Terrible service! Worst experience.,Churned
ab06115d-5729-4a8a-8084-a708bb85e64e,47,Female,East,8,3,0,Electronics,Highly recommended! Best purchase ever!,Retained
e8885ee9-1584-4542-b799-839c4185b402,32,Female,East,3,4,1,Clothing,Waste of money. Worst experience.,Churned
b44d434b-985d-4f3e-bff7-9ef236858064,44,Female,South,1,0,3,Beauty,Waste of money. Never buying again.,Churned
2622e235-f7d7-4a9a-9d1e-fcb76006b47b,68,Female,South,9,4,1,Electronics,Quick delivery. Highly recommended!,Retained
2bf9eec1-451a-4806-96ff-2095d9231a79,51,Male,West,9,4,1,Home,Quick delivery. Highly recommended!,Retained
7998309d-1399-4d0d-b180-6772217afe67,69,Male,North,6,5,0,Electronics,Met expectations.,At Risk
96024b37-8e76-4691-baee-f79a674dc0ea,55,Female,North,10,5,1,Beauty,Excellent service! Best purchase ever!,Retained
ddf00322-4b04-4f07-bd99-944331be83b5,50,Male,West,1,4,6,Clothing,Waste of money. Never buying again.,Churned
4157d87c-f3be-44ec-8bd1-1d488e1a4391,41,Male,East,8,7,1,Electronics,Love this product! Excellent service!,Retained
f042c8e3-25b0-45ed-907e-827e31974914,32,Male,South,2,3,2,Clothing,Product damaged. Worst experience.,Churned
c4e651f8-2ce0-4cc0-bab5-5d7af1104563,47,Male,East,9,6,0,Books,Best purchase ever! Quick delivery.,Retained
9e8406aa-40ec-4e38-abe4-a1aaedf744f0,59,Male,North,8,6,1,Home,Best purchase ever! Love this product!,Retained
1e83ebf4-3165-4530-8161-6763065ab543,68,Male,North,3,7,3,Beauty,Terrible service! Waste of money.,Churned
88a09ead-275f-471b-9991-81a6563b6ed3,34,Female,East,5,4,2,Beauty,Nothing special.,Churned
58643ca0-36e7-4a6b-8faa-efcddef4f1d1,22,Female,North,9,6,1,Clothing,Best purchase ever! Quick delivery.,Retained
55c3c38b-c185-4782-bd35-436b2e4f81a0,46,Male,South,1,2,3,Home,Product damaged. Product damaged.,Churned
f985e5b3-61a0-4450-9e7b-675756763969,21,Male,West,9,6,0,Beauty,Excellent service! Best purchase ever!,Retained
5e622021-f676-45f4-9188-137a0cab46e1,27,Female,East,4,2,2,Electronics,Never buying again. Never buying again.,Churned
6ae6d83c-6bca-4f6e-839d-0c5b834997de,34,Male,South,4,5,1,Beauty,Product damaged. Terrible service!,Churned
68d009b6-93c5-4f06-b904-8c02b1664bb5,27,Female,South,4,4,2,Electronics,Terrible service! Waste of money.,Churned
eac68229-f71c-41bd-a0c7-279edbf98638,34,Female,North,10,4,0,Beauty,Best purchase ever! Quick delivery.,Retained
83c31a84-b831-4fe9-a146-4f9695ef492f,37,Female,South,9,4,3,Electronics,Excellent service! Love this product!,Retained
c4fece99-2124-4cb3-869e-ed432be57f9a,41,Male,East,6,3,2,Books,Nothing special.,At Risk
0c223528-26e1-43b0-889c-ff6a49539b2e,22,Female,South,8,2,0,Clothing,Love this product! Highly recommended!,Retained
16454d62-5475-4aed-953b-5c2eec95a88d,51,Male,West,4,3,2,Books,Terrible service! Terrible service!,Churned
59d2a3c0-4c9c-4dd0-85b0-9fa916629776,23,Female,South,3,4,3,Electronics,Never buying again. Worst experience.,Churned
17e7d3ea-5b1b-4470-a53b-b4d876d32e96,70,Female,South,1,2,1,Clothing,Never buying again. Terrible service!,Churned
a28953a6-9ad6-4d35-b537-dc0113917741,19,Male,West,10,6,0,Home,Excellent service! Love this product!,Retained
0a5972d1-dbf0-4214-9914-113355a815a0,30,Male,South,7,5,1,Electronics,Nothing special.,At Risk
9069c9fa-9a34-45f7-86bf-da9be8139bc8,60,Male,South,4,7,1,Beauty,Product damaged. Worst experience.,Churned
558bd4f6-b881-4179-830b-b7da414ed3cc,60,Female,North,8,4,1,Beauty,Excellent service! Best purchase ever!,Retained
73a4a262-5404-415b-a3d2-ecdd2ba1c98a,65,Male,East,3,4,2,Home,Never buying again. Worst experience.,Churned
6de4c9a5-df43-4ff4-8d6d-4a7869545ce8,28,Female,North,1,4,2,Books,Never buying again. Worst experience.,Churned
f651977c-996e-4274-8734-4c6c06993b9d,68,Male,East,5,3,1,Electronics,Nothing special.,Churned
c4f901eb-41ec-4117-b22a-9344142f7dd4,64,Female,West,2,4,4,Beauty,Product damaged. Worst experience.,Churned
0ec8cbcf-cffe-4574-b722-1cf95b46e137,40,Female,West,3,9,3,Clothing,Product damaged. Product damaged.,Churned
d9a81fcc-7633-47d6-b134-837779a72b60,33,Female,West,6,3,1,Home,Met expectations.,At Risk
bd768efc-d3c5-4571-ab42-2cdea05407a2,48,Female,East,3,4,2,Books,Worst experience. Terrible service!,Churned
71e90a97-e88b-4b79-82e6-7a9152d97594,28,Male,East,3,4,1,Books,Terrible service! Terrible service!,Churned
d9eef8b3-1063-4aa4-bd6e-22b12352d5d4,33,Male,East,6,3,0,Clothing,Met expectations.,At Risk
ff60f05f-d777-4766-ac13-12c7513c25eb,25,Female,West,5,2,1,Clothing,It's okay.,Churned
b877db57-6d0c-45c9-a7fe-25596303c02b,21,Male,East,10,5,1,Home,Highly recommended! Highly recommended!,Retained
0a54911e-8ffe-4f8b-9e43-ea1fdd9c74e4,57,Male,South,9,9,1,Clothing,Highly recommended! Best purchase ever!,Retained
df711aa3-a7ba-43bd-80b1-aac3bbdb0080,21,Male,North,1,2,3,Beauty,Product damaged. Never buying again.,Churned
369c66a5-c5ac-498a-a624-3b2c9ba9b1fc,42,Male,West,3,4,2,Books,Worst experience. Worst experience.,Churned
db7196e4-879b-4ae0-bb48-f80cc75d9b6c,20,Male,North,3,5,3,Clothing,Terrible service! Product damaged.,Churned
edeb3c90-82b9-4273-b67c-bc8b763c5d21,49,Female,South,6,5,2,Electronics,Average experience.,At Risk
cec222bd-4e95-4a18-97d1-1143503abd19,20,Male,East,8,4,0,Clothing,Best purchase ever! Quick delivery.,Retained
b03361fc-c093-4543-8cba-79b21941b6f2,44,Female,North,3,5,4,Books,Terrible service! Worst experience.,Churned
a3044090-6c1e-4fa7-a6c8-56aaee99554e,46,Male,South,3,4,1,Beauty,Terrible service! Product damaged.,Churned
037ebba1-3a02-47eb-bebe-bef7e29bd37d,49,Female,South,6,6,3,Clothing,It's okay.,At Risk
1a8b6630-5228-4e20-a3fd-2faae2de2626,67,Male,North,8,8,1,Beauty,Love this product! Quick delivery.,Retained
536a8fb2-1348-4f43-858f-008320b3339b,68,Female,West,6,6,2,Electronics,Met expectations.,At Risk
abf9b61f-a582-4376-8822-e56abdce48fe,36,Female,North,10,8,1,Books,Highly recommended! Quick delivery.,Retained
1233cedf-a904-4fd8-88d3-c5c74c51958e,38,Male,West,3,4,2,Home,Product damaged. Terrible service!,Churned
b96ecebd-87a5-49b3-8a5d-42c6858027d9,22,Female,East,4,6,2,Books,Worst experience. Waste of money.,Churned
45aa7a1b-0a05-4aa5-92c1-185f2cbeba05,35,Other,West,1,3,4,Home,Product damaged. Never buying again.,Churned
214296e6-b064-4bf2-8bae-2abcdbd1bac8,45,Female,East,8,4,2,Home,Best purchase ever! Highly recommended!,Retained
4d7de8c9-9a3d-4931-bb47-4dde51d0c373,59,Female,North,4,4,2,Books,Terrible service! Waste of money.,Churned
f6bed8a8-ed08-4135-962e-0deb1259d239,39,Male,East,6,5,1,Home,It's okay.,At Risk
5718a8f5-a1bb-4ba2-8793-ca72fe99cf1d,38,Female,South,3,5,1,Beauty,Never buying again. Product damaged.,Churned
f3f2649e-b8be-4547-8ac8-9458e7bc94ed,23,Male,East,6,3,2,Electronics,Nothing special.,At Risk
e392b302-b8ae-4fab-bf47-92b151c61d44,18,Male,West,9,6,1,Clothing,Excellent service! Highly recommended!,Retained
dfe4cfb3-966a-4b9e-96f7-72da11c9f366,22,Other,West,9,8,2,Home,Quick delivery. Quick delivery.,Retained
7c159d43-27d0-4922-89a1-57851fcf70f4,58,Male,West,10,3,1,Home,Best purchase ever! Excellent service!,Retained
6c7d88f8-945f-4995-b238-ad5d37f22deb,29,Female,East,3,2,1,Books,Never buying again. Waste of money.,Churned
30547adf-3b0e-4440-a047-0e7a94d2a486,43,Female,West,3,2,1,Beauty,Waste of money. Never buying again.,Churned
01b98f50-6d6e-4aae-9a12-a7d753787115,63,Female,West,4,3,1,Clothing,Worst experience. Terrible service!,Churned
86bb3c10-605a-435a-b78f-e8159f91c123,51,Other,South,7,6,1,Home,Average experience.,At Risk
1c7bc46e-4428-4111-b5a2-b617c4baad11,66,Male,East,3,2,1,Beauty,Worst experience. Waste of money.,Churned
e1e9f08c-787e-40f2-b5f6-40da08b98624,31,Male,South,10,3,1,Clothing,Highly recommended! Highly recommended!,Retained
02a6520d-6e2c-4016-a431-85c17d2573a8,43,Male,West,8,4,0,Books,Love this product! Best purchase ever!,Retained
62d8b9fe-398f-41a1-8455-410525b0dc7f,62,Male,West,8,10,1,Home,Quick delivery. Excellent service!,Retained
8cc044b9-aebd-4ca8-8323-b0e5a0b67ea3,44,Male,West,6,5,0,Books,Nothing special.,At Risk
98b1e245-2554-4d92-a27b-1d934acc87d2,26,Male,East,4,5,2,Books,Product damaged. Terrible service!,Churned
62c2c779-8392-4b4e-9239-cae1e3cfd120,43,Female,North,5,5,0,Home,Average experience.,Churned
b5f42908-e54a-4fae-a925-151fb717ce4e,64,Female,West,2,2,2,Beauty,Never buying again. Never buying again.,Churned
510204f8-e633-4848-9736-845a220addf2,39,Male,West,6,4,0,Beauty,Average experience.,At Risk
dfd5eca7-60cf-412c-a7fe-fa373f299cbf,64,Female,West,3,3,1,Books,Product damaged. Product damaged.,Churned
789e7de1-c1d7-4074-b21e-54bf204d8030,47,Male,West,6,5,3,Books,Could be better.,At Risk
b3a56ab5-4c87-4b16-a66b-c95b915eb892,60,Male,East,5,6,0,Electronics,Nothing special.,Churned
32684104-df89-45e3-9706-feff0c24e9b4,65,Female,North,2,1,3,Clothing,Waste of money. Never buying again.,Churned
d06a9eae-7767-4d1f-a0ef-ff0476bb68ff,34,Female,North,5,4,3,Books,It's okay.,Churned
7e62dcd7-28eb-465a-8907-52efd7ac85c8,43,Female,North,5,1,1,Books,It's okay.,Churned
0441449e-9823-4d61-930e-b8b7e0f582a7,53,Male,West,9,7,1,Clothing,Excellent service! Best purchase ever!,Retained
63c065ff-057c-467e-90f5-ac7eef83dc2a,18,Female,West,8,7,1,Home,Quick delivery. Best purchase ever!,Retained
f0af65b9-8263-4b77-b4a9-144d80cde044,25,Female,North,7,6,1,Beauty,Could be better.,At Risk
47cfc7ef-22be-4e24-83bd-8517f6d7ceee,66,Female,North,3,5,2,Home,Never buying again. Product damaged.,Churned
d5c1ad7d-cee2-480b-af36-b73b58e960d6,52,Female,West,10,5,0,Clothing,Quick delivery. Best purchase ever!,Retained
a3586d86-0c12-4ffb-bbe4-811ada5bfb95,69,Female,West,4,3,2,Clothing,Worst experience. Waste of money.,Churned
d8c5697d-6b9c-414c-b35c-073be0781539,32,Female,South,6,5,2,Electronics,Met expectations.,At Risk
7a49e28d-dd22-48d5-ab8e-103dc40fb94b,64,Female,South,3,5,1,Electronics,Worst experience. Waste of money.,Churned
f3feb00b-aac8-44ff-a09f-0ed562bc3ef5,39,Other,South,9,7,1,Beauty,Quick delivery. Quick delivery.,Retained
6d548a99-891a-4ce9-8ed6-711a9b0116d5,31,Female,North,8,3,1,Books,Best purchase ever! Excellent service!,Retained
c547aa00-3a18-4fe3-bc1a-16bc40e36b8e,43,Male,East,6,4,0,Clothing,Met expectations.,At Risk
57e65735-d3bb-4d02-8ba1-78e54d48cd09,45,Female,West,4,4,1,Electronics,Never buying again. Worst experience.,Churned
e18aed2b-d1ae-4848-ad68-1aba4fc08980,40,Male,South,7,4,1,Home,Could be better.,At Risk
b42b7718-9169-4409-92d8-17a36b0b0613,31,Male,East,3,3,2,Electronics,Terrible service! Waste of money.,Churned
bfac4dc2-28c5-4791-8e23-bda32de41679,41,Female,West,10,6,1,Home,Love this product! Highly recommended!,Retained
616ca9b8-a86a-474d-a0a0-63cd94c5affb,19,Female,East,8,7,1,Electronics,Love this product! Love this product!,Retained
0ced4bfc-5a37-4865-82bd-4f1819641235,62,Female,North,1,5,2,Home,Product damaged. Never buying again.,Churned
673bfd8b-eb5b-4945-bfe2-fe222b82a268,43,Male,North,3,1,3,Electronics,Terrible service! Worst experience.,Churned
523471d8-7774-430d-9f6d-cf19ded3349f,31,Female,North,5,3,0,Electronics,It's okay.,Churned
7c285f82-9d8f-4c33-bf08-e1d969e58557,68,Male,South,5,5,1,Beauty,Nothing special.,Churned
8ad55b6d-231f-465c-b663-f8b295c192d0,24,Other,West,10,6,0,Books,Quick delivery. Excellent service!,Retained
b4cf5bd4-c80b-47c7-9a4b-66e8a2d41c17,20,Other,North,2,4,1,Clothing,Terrible service! Waste of money.,Churned
c9f615b3-ba23-4031-9bdb-4817bbdef1d2,64,Female,South,10,6,0,Books,Highly recommended! Quick delivery.,Retained
9fe1a3fe-305b-46b9-8aae-e3e6af5f0ab8,40,Female,South,8,6,1,Beauty,Highly recommended! Highly recommended!,Retained
67a2d691-1fd2-4b0a-b5e9-10011a737b27,63,Female,South,5,8,3,Home,Nothing special.,Churned
43a2b391-80b7-49f3-83ee-a382093b069d,60,Female,South,7,8,1,Books,Could be better.,At Risk
21b22675-fb43-4e0a-9fc4-849d890c0888,64,Male,North,7,3,1,Clothing,Nothing special.,At Risk
fbb853d7-f577-4a38-ac93-494030af8d5d,62,Male,South,5,4,0,Clothing,Average experience.,Churned
7e4bc2b4-58aa-4351-9bc6-4318743756a0,35,Female,North,8,6,1,Home,Best purchase ever! Quick delivery.,Retained
9213961e-3338-405a-842c-7faa5c4f52f6,55,Female,North,9,7,1,Clothing,Quick delivery. Quick delivery.,Retained
8c7e8e47-a530-48ac-9570-d76b65ad9b08,52,Male,South,4,5,2,Beauty,Worst experience. Terrible service!,Churned
5d80bd85-c7cf-491a-8111-be5e65765ee7,68,Female,North,4,4,2,Books,Waste of money. Never buying again.,Churned
f8ae7dad-42f3-4bc4-bbe5-3305caed4f6f,32,Male,West,8,7,1,Clothing,Highly recommended! Love this product!,Retained
97072693-99a6-447b-9c64-bf2bcad64970,42,Female,West,1,3,1,Books,Worst experience. Terrible service!,Churned
2922dedc-1ca7-4dab-8d76-ebdcf613168c,54,Female,East,4,4,2,Electronics,Never buying again. Waste of money.,Churned
e83fd870-ad12-46c0-9fb6-0011e5985f25,45,Female,West,6,8,1,Books,Met expectations.,At Risk
4a785a4c-5e4e-42b2-8c7e-3f08657aaf0b,27,Female,North,4,4,1,Home,Worst experience. Terrible service!,Churned
2fe57c45-7160-4d76-a785-63f6a25bde29,56,Male,North,6,5,0,Beauty,It's okay.,At Risk
ada21c9f-2cdb-43de-bdbb-cdcf0a4fffd7,34,Male,West,5,6,2,Clothing,Met expectations.,Churned
49381f68-de56-4d73-8026-7cbe93372149,56,Female,South,9,8,2,Beauty,Excellent service! Love this product!,Retained
